country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,atc_code,shortage_start,estimated_end,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Tanonalla 10 mg / 5 mg,,,30 x 1,057291,N02AA55,2026-07-09,2026-09-30,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Ropi Heikkilä, +358 50 592 5710, ropi.heikkila@sandoz.com",2026-09-21T13:18:24.553448,88838
FI,Finland,FIMEA,Tanonalla 40 mg / 20 mg,,,30 x 1,450131,N02AA55,2026-08-26,2026-09-30,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.553485,90239
FI,Finland,FIMEA,Kaliumklorid Sandoz 750 mg,,,250,386712,A12BA01,2025-06-04,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.553521,
FI,Finland,FIMEA,Kaliumklorid Sandoz 750 mg,,,100,483055,A12BA01,2026-01-23,2026-12-31,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.553557,
FI,Finland,FIMEA,Perindopril/Amlodipin Krka 4 mg / 5 mg,,,90,450802,C09BB04,2026-08-21,2026-10-08,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.553597,123544
FI,Finland,FIMEA,Furosemide Norameda 10 mg/ml,,,10 x 2 ml,567782,C03CA01,2026-04-24,2028-05-24,shortage,UAB Norameda,"Lisätietoja antaa: UAB Norameda, Rita Norvaišienė, +370 230 65 11, r.norvaisiene@norameda.com",2026-09-21T13:18:24.553634,1651
FI,Finland,FIMEA,Biquetan 300 mg,,,10,506056,N05AH04,2025-01-20,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.553670,60283
FI,Finland,FIMEA,Biquetan 300 mg,,,100,404709,N05AH04,2025-01-20,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.553713,60283
FI,Finland,FIMEA,Biquetan 200 mg,,,60,112930,N05AH04,2025-01-20,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.553750,50776
FI,Finland,FIMEA,Biquetan 200 mg,,,100,154547,N05AH04,2025-01-20,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.553787,50776
FI,Finland,FIMEA,Biquetan 400 mg,,,100,037398,N05AH04,2025-01-20,2026-10-16,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.553823,84212
FI,Finland,FIMEA,Solifenacin Stada 10 mg,,,30,460831,G04BD08,2026-07-15,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.553860,75345
FI,Finland,FIMEA,Sunitinib Ratiopharm 12.5 mg,,,28,572402,L01EX01,2025-12-11,2026-12-31,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Jyrki Hakkarainen, +358405626437, jyrki.hakkarainen@tevapharm.com",2026-09-21T13:18:24.553897,214191
FI,Finland,FIMEA,Serkep 25 mikrog / 125 mikrog / annos,,,120 annosta,432208,R03AK06,2026-09-30,2026-12-15,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-21T13:18:24.553933,62529
FI,Finland,FIMEA,Oxycodone/Naloxone Krka 10 mg / 5 mg,,,28 x 1,426738,N02AA55,2023-09-26,2026-10-22,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: Krka Finland Oy, Krka Finland Oy, +358 20 754 5330, info.fi@krka.biz",2026-09-21T13:18:24.553970,88838
FI,Finland,FIMEA,Biquetan 50 mg,,,100,519544,N05AH04,2024-10-07,2026-09-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.554005,84182
FI,Finland,FIMEA,Vardenafil Stada 10 mg,,,12,512511,G04BE09,2026-05-28,2026-10-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.554042,69205
FI,Finland,FIMEA,Vardenafil Stada 10 mg,,,4,183374,G04BE09,2025-03-27,2026-10-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.554077,69205
FI,Finland,FIMEA,Vardenafil Stada 20 mg,,,12,522398,G04BE09,2026-05-28,2026-10-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.554113,69213
FI,Finland,FIMEA,Vardenafil Stada 20 mg,,,4,574614,G04BE09,2026-07-09,2026-10-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.554150,69213
FI,Finland,FIMEA,Aripiprazole Ratiopharm 5 mg,,,28,105522,N05AX12,2026-05-29,2026-11-02,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.554187,117633
FI,Finland,FIMEA,Aripiprazole Ratiopharm 5 mg,,,98,114391,N05AX12,2026-05-20,2026-11-02,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.554224,117633
FI,Finland,FIMEA,Mometason Orion 50 mikrog/annos,,,3 x 140 annosta,462488,R01AD09,2026-06-08,2026-09-28,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.554260,52434
FI,Finland,FIMEA,Bendamustine Accord 2.5 mg/ml,,,5 x 25 mg,445339,L01AA09,2026-09-03,2026-10-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.554296,
FI,Finland,FIMEA,Invicorp 25 mikrog / 2 mg,,,2 x 0.35 ml,042031,G04BE30,2026-05-18,2026-10-08,shortage,Evolan Pharma AB,"Lisätietoja antaa: Evolan Pharma AB, Juha Waisanen, +358173690033, info@swanmedica.fi",2026-09-21T13:18:24.554332,62383
FI,Finland,FIMEA,Ezetimib Krka 10 mg,,,30,183455,C10AX09,2026-05-27,2026-10-22,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.554368,70645
FI,Finland,FIMEA,Zelys 5 mg,,,96,473944,C01CE90,2026-10-05,2026-11-30,shortage,Ceva Santé Animale,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.554407,
FI,Finland,FIMEA,Fixopost 50 mikrog/ml + 5 mg/ml,,,30 x 0.2 ml,599946,S01ED51,2026-08-15,2026-10-01,shortage,Laboratoires Thea,"Lisätietoja antaa: Théa Nordic AB, Malin Forssell, +46 8 33 37 80, info.nordic@theapharma.com",2026-09-21T13:18:24.554446,212156
FI,Finland,FIMEA,Fixopost 50 mikrog/ml + 5 mg/ml,,,90 x 0.2 ml,455299,S01ED51,2026-08-04,2026-10-01,shortage,Laboratoires Thea,"Lisätietoja antaa: Théa Nordic AB, Malin Forssell, +46 70 389 45 00, malin.forssell@theapharma.com",2026-09-21T13:18:24.554483,212156
FI,Finland,FIMEA,Bunalict 2 mg / 0.5 mg,,,28 x 1,174073,N07BC51,2026-05-05,2026-10-21,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.554519,82155
FI,Finland,FIMEA,Bunalict 8 mg / 2 mg,,,28 x 1,513519,N07BC51,2026-02-05,2026-12-23,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.554556,82163
FI,Finland,FIMEA,Solifenacin Krka 5 mg,,,30,545639,G04BD08,2026-03-08,2026-09-24,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.554593,75337
FI,Finland,FIMEA,Solifenacin Krka 5 mg,,,100,585905,G04BD08,2026-08-17,2026-09-24,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.554630,75337
FI,Finland,FIMEA,Solifenacin Krka 10 mg,,,100,171292,G04BD08,2026-09-10,2026-10-01,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.554666,75345
FI,Finland,FIMEA,Advagraf 3 mg,,,50,540878,L04AD02,2025-06-23,2026-10-31,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.554702,96164
FI,Finland,FIMEA,Advagraf 5 mg,,,50,196986,L04AD02,2026-07-06,2026-10-30,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.554738,96172
FI,Finland,FIMEA,Posaconazole STADA 100 mg,,,24 x 1,535763,J02AC04,2026-10-05,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.554774,117498
FI,Finland,FIMEA,Dutasteride/Tamsulosin Orion 0.5 mg / 0.4 mg,,,30,531593,G04CA52,2026-03-30,2026-10-05,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.554812,93661
FI,Finland,FIMEA,Mircera 150 mikrog / 0.3 ml,,,150 mikrog,180755,B03XA03,2026-09-07,2026-10-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.554849,83984
FI,Finland,FIMEA,Zoladex 3.6 mg,,,1,386681,L02AE03,2025-09-12,2026-10-30,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.554886,26786
FI,Finland,FIMEA,Amlodipin/Valsartan/Hydrochlorothiazide Orion 10 mg / 160 mg / 12.5 mg,,,98,179486,C09DX01,2026-10-02,2026-11-02,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.554922,123447
FI,Finland,FIMEA,Amlodipin/Valsartan Orion 10 mg / 160 mg,,,98,455513,C09DB01,2026-07-27,2026-11-02,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.554958,123501
FI,Finland,FIMEA,Dutasteride/Tamsulosinhydrochlorid Stada 0.5 mg / 0.4 mg,,,90,428493,G04CA52,2026-09-05,2026-11-30,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.554996,93661
FI,Finland,FIMEA,Amlodipin/Valsartan/Hydrochlorothiazide Orion 5 mg / 160 mg / 12.5 mg,,,98,114695,C09DX01,2026-08-31,2026-10-05,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.555034,123420
FI,Finland,FIMEA,Dutasteride/Tamsulosinhydrochlorid ratiopharm 0.5 mg / 0.4 mg,,,30,069956,G04CA52,2026-09-30,2026-11-30,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.555069,93661
FI,Finland,FIMEA,Sunitinib Stada 50 mg,,,28 x 1,114799,L01EX01,2026-09-07,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.555106,214213
FI,Finland,FIMEA,Insulin Lispro Sanofi 100 U/ml,,,5 x 3 ml,058290,A10AB04,2026-08-05,2027-12-31,shortage,Sanofi Winthrop Industrie,"Lisätietoja antaa: Sanofi Oy, Manon Duchemin, +358 201200300, regulatory.finland@sanofi.com",2026-09-21T13:18:24.555142,65846
FI,Finland,FIMEA,Insulin Lispro Sanofi 100 U/ml,,,5 x 3 ml,117084,A10AB04,2026-09-02,2027-12-31,shortage,Sanofi Winthrop Industrie,"Lisätietoja antaa: Sanofi Oy, Manon Duchemin, +358 201200300, regulatory.finland@sanofi.com",2026-09-21T13:18:24.555179,65846
FI,Finland,FIMEA,Dutasteride Medical Valley 0.5 mg,,,90,161925,G04CB02,2025-12-18,2027-04-30,shortage,Medical Valley Invest AB,"Lisätietoja antaa: Medical Valley Invest AB, Matias Dyggve, +358405142515, matias.dyggve@medicalvalley.se",2026-09-21T13:18:24.555215,68195
FI,Finland,FIMEA,Pramipexol Stada 2.62 mg,,,100,589646,N04BC05,2026-08-18,2026-12-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-21T13:18:24.555252,94129
FI,Finland,FIMEA,Natriumoksibaatti Kalceks 500 mg/ml,,,180 ml,100964,N07XX04,2026-09-11,2026-10-19,shortage,AS Kalceks,"Lisätietoja antaa: Grindeks Kalceks Suomi Oy, Jari Puolakka, +358405356796, jari.puolakka@grindeks.fi",2026-09-21T13:18:24.555288,81469
FI,Finland,FIMEA,Candecam 16 mg / 10 mg,,,98,497105,C09DB07,2026-08-25,2026-10-29,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.555324,
FI,Finland,FIMEA,Atrovent Eco 20 mikrog/annos,,,200 annosta,121099,R03BB01,2026-07-31,2026-10-30,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-21T13:18:24.555360,73377
FI,Finland,FIMEA,Trimopan 100 mg,,,30,580092,J01EA01,2026-08-10,2026-09-21,shortage,Orion Corporation,"Lisätietoja antaa: ORION CORPORATION, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.555396,15725
FI,Finland,FIMEA,A-Pen 500 mg,,,5 x 500 mg,583260,J01CA01,2026-06-08,2027-01-25,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.555432,
FI,Finland,FIMEA,Apolar 0.1 %,,,15 g,117333,D07AB08,2026-09-02,2027-01-29,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.555467,
FI,Finland,FIMEA,Apolar 0.1 %,,,50 g,117341,D07AB08,2026-07-16,2027-01-29,shortage,Teva B.V.,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.555504,
FI,Finland,FIMEA,Rimapen 600 mg,,,30,490441,J04AB02,2026-08-31,2026-10-05,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.555539,21237
FI,Finland,FIMEA,Divigel 0.5 mg,,,28 x 0.5 g,383165,G03CA03,2026-01-15,2026-12-31,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.555575,
FI,Finland,FIMEA,Synulox vet 40 mg/ml,,,15 ml,421891,J01CR02,2026-08-06,2026-10-31,shortage,Zoetis Animal Health ApS,"Lisätietoja antaa: Zoetis Finland Oy, Tiina Ojala, +358 45 78853211, tiina.ojala@zoetis.com",2026-09-21T13:18:24.555612,
FI,Finland,FIMEA,Kvilla,,,200 ml,168120,R05CA10,2024-01-05,2027-06-15,shortage,Evolan Pharma AB,"Lisätietoja antaa: SwanMedica Oy, Juha Waisanen, +358173690033, juha.waisanen@swanmedica.com",2026-09-21T13:18:24.555650,125962
FI,Finland,FIMEA,Pratsiol 1 mg,,,100,013557,C02CA01,2026-08-26,2026-10-12,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.555686,
FI,Finland,FIMEA,Diprosalic 0.5 mg/g + 20 mg/g,,,100 ml,082040,D07XC01,2026-07-31,2026-10-18,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.555722,
FI,Finland,FIMEA,Lariam 250 mg,,,8,005884,P01BC02,2026-07-01,2026-09-30,shortage,Cheplapharm Arzneimittel GmbH,"Lisätietoja antaa: CHEPLAPHARM Arzneimittel GmbH / Abcur A, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-21T13:18:24.555758,25410
FI,Finland,FIMEA,Cardiol 12.5 mg,,,100,380758,C07AG02,2026-08-17,2026-09-30,shortage,Cheplapharm Arzneimittel GmbH,"Lisätietoja antaa: CHEPLAPHARM Arzneimittel GmbH, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-21T13:18:24.555793,74241
FI,Finland,FIMEA,Cabaser 1 mg,,,30,007149,N04BC06,2026-05-25,2026-10-23,shortage,Pfizer Oy,"Lisätietoja antaa: Pfizer Oy, Pfizer lääketietopalvelu, +3589430040, medical.information@pfizer.com",2026-09-21T13:18:24.555834,
FI,Finland,FIMEA,Sendoxan 1000 mg,,,1000 mg,503278,L01AA01,2026-09-04,2026-12-31,shortage,Baxter Oy,"Lisätietoja antaa: Baxter Oy, Katriina Itäaho, +358405679926, katriina_itaaho@baxter.com",2026-09-21T13:18:24.555870,5053
FI,Finland,FIMEA,Rapifen 0.5 mg/ml,,,5 x 2 ml,475916,N01AH02,2025-06-03,2026-12-31,shortage,Piramal Critical Care B.V.,"Lisätietoja antaa: Nordic Drugs, Jukka Stubb, +358 10 231 1040, info@nordicdrugs.fi",2026-09-21T13:18:24.555906,18554
FI,Finland,FIMEA,Rapifen 0.5 mg/ml,,,5 x 10 ml,192313,N01AH02,2025-03-01,2026-12-31,shortage,Piramal Critical Care B.V.,"Lisätietoja antaa: Nordic Drugs, Jukka Stubb, +358 10 231 1040, info.fi@nordicpharma.com",2026-09-21T13:18:24.555944,18562
FI,Finland,FIMEA,Cozaar 50 mg,,,98,079061,C09CA01,2026-08-31,2026-10-18,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-21T13:18:24.555981,41890
FI,Finland,FIMEA,Omnipaque 350 mg I/ml,,,10 x 100 ml,582650,V08AB02,2026-09-17,2026-10-09,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-21T13:18:24.556017,18538
FI,Finland,FIMEA,Omnipaque 350 mg I/ml,,,10 x 200 ml,582692,V08AB02,2026-07-29,2026-11-30,shortage,GE Healthcare AS,"Lisätietoja antaa: Oy GE Healthcare Bio-Sciences Ab, Oy GE Healthcare Bio-Sciences Ab, +3581039411, CustomerService.Finland@gehealthcare.com",2026-09-21T13:18:24.556053,
FI,Finland,FIMEA,Gensumycin 40 mg/ml,,,5 x 2 ml,453130,J01GB03,2025-12-01,2027-06-30,shortage,Amdipharm Limited,"Lisätietoja antaa: Amdipharm Limited, Margot Hallin, +46 72 55 90 451, margothallin.consultant@advanzpharma.com",2026-09-21T13:18:24.556089,5495
FI,Finland,FIMEA,Soluvit,,,10 x 1 annos,191254,,2026-09-18,2026-10-16,shortage,Fresenius Kabi AB,"Lisätietoja antaa: Fresenius Kabi Ab, sivuliike Suomessa, Fresenius Kabi, +35894281550, asiakaspalvelu@fresenius-kabi.com",2026-09-21T13:18:24.556126,
FI,Finland,FIMEA,Retafer 100 mg,,,300,187872,B03AA07,2026-08-24,2026-09-21,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.556164,
FI,Finland,FIMEA,Sequidot,,,12 + 12,397333,G03FB05,2026-04-13,2026-10-20,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-21T13:18:24.556200,
FI,Finland,FIMEA,Ciprofloxacin Krka 750 mg,,,2 x 10,065978,J01MA02,2026-08-16,2026-10-01,shortage,KRKA d.d. Novo mesto,"Lisätietoja antaa: KRKA Finland Oy, KRKA Finland Oy, +358207545330, info.fi@krka.biz",2026-09-21T13:18:24.556237,138940
FI,Finland,FIMEA,Dehydrobenzperidol 2.5 mg/ml,,,10 x 1 ml,115475,N05AD08,2025-11-15,2027-01-01,shortage,Substipharm,"Lisätietoja antaa: Kurantis ApS, +45 26 52 42 88, tbn@kurantis.com",2026-09-21T13:18:24.556273,75191
FI,Finland,FIMEA,Bisoprolol Vitabalans 10 mg,,,30,180820,C07AB07,2026-09-18,2026-12-31,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 0476321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.556309,25542
FI,Finland,FIMEA,Bisoprolol Vitabalans 10 mg,,,100,581317,C07AB07,2026-09-18,2026-12-31,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 0476321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.556344,25542
FI,Finland,FIMEA,Losatrix Comp 100 mg / 25 mg,,,100,112274,C09DA01,2026-09-03,2026-10-30,shortage,TEVA Sweden AB,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.556380,69302
FI,Finland,FIMEA,Losatrix Comp 100 mg / 25 mg,,,100,117760,C09DA01,2026-09-16,2026-11-09,shortage,TEVA Sweden AB,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-21T13:18:24.556415,69302
FI,Finland,FIMEA,Equibactin vet. 333 mg/g + 67 mg/g,,,45 g,153777,J01EW10,2026-05-26,2026-11-30,shortage,Le Vet. B.V.,"Lisätietoja antaa: Dechra Veterinary Products OY, Riitta Kankaala, +358407674469, riitta.kankaala@dechra.com",2026-09-21T13:18:24.556450,
FI,Finland,FIMEA,Lariam 250 mg,,,8,085223,P01BC02,2025-09-08,2026-09-30,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.556491,25410
FI,Finland,FIMEA,Fucidin 2 %,,,15 g,379305,D06AX01,2026-08-31,2026-10-31,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.556528,5428
FI,Finland,FIMEA,Fucidin 2 %,,,30 g,128207,D06AX01,2026-08-19,2026-09-24,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-21T13:18:24.556564,5428
FI,Finland,FIMEA,Piperacillin/Tazobactam Reig Jofre 2 g / 0.25 g,,,10 x 2 g / 0.25 g,502484,J01CR05,2025-12-04,2026-11-20,shortage,Laboratory Reig Jofré S.A.,"Lisätietoja antaa: Bioglan AB, Sara Soares, +46 40 608 75 25, sara.soares@bioglan.se",2026-09-21T13:18:24.556600,37125
FI,Finland,FIMEA,Risperidon Orion 1 mg/ml,,,100 ml,154431,N05AX08,2026-03-04,2026-12-28,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398256, tuoteinformaatio@orionpharma.com",2026-09-21T13:18:24.556636,44016
FI,Finland,FIMEA,Sumatriptan Accord 100 mg,,,6,398653,N02CC01,2026-01-13,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.556671,32476
FI,Finland,FIMEA,Sumatriptan Accord 100 mg,,,18,043245,N02CC01,2026-01-25,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.556707,32476
FI,Finland,FIMEA,Sumatriptan Accord 50 mg,,,12,141368,N02CC01,2026-05-03,2026-09-30,shortage,Accord Healthcare B.V.,"Lisätietoja antaa: Accord Healthcare Oy, Accord Healthcare Oy, +358 10 2314180, asiakaspalvelu@accord-healthcare.com",2026-09-21T13:18:24.556743,41378
FI,Finland,FIMEA,ZYPADHERA 210 mg,,,210 mg + 3 ml,027976,N05AH03,2025-12-10,2026-12-02,shortage,Cheplapharm Registration GmbH,"Lisätietoja antaa: Cheplapharm Registration GmbH, Ceyhan Avci, +46 8 560 020 13, ceyhan.avci@propharmagroup.com",2026-09-21T13:18:24.556789,90190
FI,Finland,FIMEA,Paramax Junior 250 mg,,,10,112486,N02BE01,2026-09-07,2026-11-30,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-21T13:18:24.556824,
