country_code,country_name,source,medicine_name,brand_name,active_substance,generic_name,strength,package_size,dosage_form,presentation,package_ndc,product_ndc,application_number,route,therapeutic_category,pharmacologic_class,manufacturer,company_name,contact_info,status,update_type,shortage_start,shortage_reason,reason,estimated_end,discontinued_date,update_date,related_info,scraped_at,atc_code,prk
US,United States,FDA,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE, AMPHETAMINE SULFATE","Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",,,Tablet,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 0555-0974-02)",0555-0974-02,"0555-0974, 0555-0971, 0555-0775, 0555-0972, 0555-0776, 0555-0777, 0555-0973",ANDA040422,ORAL,Psychiatry,,"Teva Pharmaceuticals USA, Inc.","Teva Pharmaceuticals USA, Inc.",800-545-8800,Current,Reverified,2022-10-12,,,,,2026-09-15,,2026-09-23T21:01:42.345543,,
US,United States,FDA,Dexmedetomidine Hydrochloride Injection,DEXMEDETOMIDINE,DEXMEDETOMIDINE HYDROCHLORIDE,Dexmedetomidine Hydrochloride Injection,,,Injection,"Dexmedetomidine Hydrochloride, Injection, 100 ug/1 mL (NDC 16729-239-93)",16729-239-93,16729-239,ANDA204023,INTRAVENOUS,Anesthesia,,Accord Healthcare Inc.,Accord Healthcare Inc.,"866-941-7875, option 2",Current,Reverified,2020-04-10,Discontinuation of the manufacture of the drug,Discontinuation of the manufacture of the drug,,,2026-09-15,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.345555,N05CM18,99791
US,United States,FDA,Clonazepam Tablet,CLONAZEPAM,CLONAZEPAM,Clonazepam Tablet,,,Tablet,"Clonazepam, Tablet, .5 mg (NDC 0093-0832-01)",0093-0832-01,"0093-0832, 0093-3212, 0093-3213",ANDA074569,ORAL,"Neurology, Pediatric, Psychiatry",Benzodiazepine [EPC],"Teva Pharmaceuticals USA, Inc.","Teva Pharmaceuticals USA, Inc.",800-545-8800,Current,Reverified,2023-03-10,,,,,2026-09-15,,2026-09-23T21:01:42.345567,N03AE01,
US,United States,FDA,Epinephrine Injection,,,Epinephrine Injection,,,Injection,"Epinephrine, Injection, .1 mg/1 mL (NDC 0409-4933-10)",0409-4933-10,,,,"Cardiovascular, Endocrinology/Metabolism",,"Hospira, Inc., a Pfizer Company","Hospira, Inc., a Pfizer Company",844-646-4398,To Be Discontinued,New,2025-11-07,,,,2025-11-07,2025-11-07,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.345582,,
US,United States,FDA,Bumetanide Injection,BUMETANIDE,BUMETANIDE,Bumetanide Injection,,,Injection,"Bumetanide, Injection, .25 mg/1 mL (NDC 25021-321-10)",25021-321-10,25021-321,ANDA074441,"INTRAMUSCULAR, INTRAVENOUS",Cardiovascular,Loop Diuretic [EPC],Sagent Pharmaceuticals,Sagent Pharmaceuticals,866-625-1618,Current,Reverified,2018-01-31,,,,,2026-09-18,,2026-09-23T21:01:42.345595,C03CA02,26360
US,United States,FDA,Oxaliplatin Injection,OXALIPLATIN,OXALIPLATIN,Oxaliplatin Injection,,,Injection,"Oxaliplatin, Injection, 5 mg/1 mL (NDC 0781-3317-80)",0781-3317-80,"0781-3317, 0781-3315",ANDA078817,INTRAVENOUS,Oncology,Platinum-based Drug [EPC],Sandoz Inc,Sandoz Inc.,800-525-8747,To Be Discontinued,New,2025-10-20,,,,2025-10-20,2025-10-20,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.345610,L01XA03,99309
US,United States,FDA,Lidocaine Hydrochloride Injection,LIDOCAINE HYDROCHLORIDE,LIDOCAINE HYDROCHLORIDE,Lidocaine Hydrochloride Injection,,,Injection,"Lidocaine Hydrochloride, Injection, 40 mg/2 mL (2%; 20 mg/mL) (NDC 0409-4282-01)",0409-4282-01,"0409-4282, 0409-4713, 0409-4278, 0409-4279, 0409-4776, 0409-4277, 0409-4276, 0409-4275",ANDA088294,"EPIDURAL, INFILTRATION, INTRACAUDAL, PERINEURAL","Anesthesia, Pediatric",,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Reverified,2012-02-22,,,,,2026-09-09,,2026-09-23T21:01:42.345623,C01BB01,
US,United States,FDA,Dextrose Monohydrate 5% Injection,DEXTROSE,DEXTROSE MONOHYDRATE,Dextrose Monohydrate 5% Injection,,,Injection,"Dextrose 5% In Plastic Container, Injection, 50 g/1000 mL (NDC 0338-0017-48)",0338-0017-48,"0338-0017, 0338-0023",NDA016673,INTRAVENOUS,"Endocrinology/Metabolism, Gastroenterology, Other, Pediatric",,Baxter Healthcare Corporation,Baxter Healthcare,888-229-0001,Current,Reverified,2022-02-14,,,,,2026-09-17,,2026-09-23T21:01:42.345634,B05BA01,
US,United States,FDA,Desmopressin Acetate Spray,,,Desmopressin Acetate Spray,,,Spray,"Ddavp, Spray, .1 ug/1 mL (NDC 55566-2500-0)",55566-2500-0,,,,Hematology,,Ferring,Ferring,888-337-7464,Current,Reverified,2021-03-12,Requirements related to complying with good manufacturing practices,Requirements related to complying with good manufacturing practices,,,2026-05-01,Estimated recovery: TBD,2026-09-23T21:01:42.345645,,
US,United States,FDA,Flurazepam Hydrochloride Capsule,FLURAZEPAM HYDROCHLORIDE,FLURAZEPAM HYDROCHLORIDE,Flurazepam Hydrochloride Capsule,,,Capsule,"Flurazepam Hydrochloride, Capsule, 15 mg (NDC 62135-736-30)",62135-736-30,"62135-736, 62135-737",ANDA072368,ORAL,"Neurology, Other",,"Chartwell RX, LLC",Chartwell Molecular Holdings LLC,845-268-5000 Ext. 510,Current,Reverified,2022-08-03,,,,,2026-09-15,,2026-09-23T21:01:42.345658,N05CD01,
US,United States,FDA,Bupivacaine Hydrochloride Injection,SENSORCAINE MPF,BUPIVACAINE HYDROCHLORIDE,Bupivacaine Hydrochloride Injection,,,Injection,"Sensorcaine, Injection, 5 mg/1 mL (NDC 63323-466-17)",63323-466-17,"63323-466, 63323-464, 63323-462, 63323-465, 63323-467, 63323-460","ANDA070553, NDA018304","EPIDURAL, INTRACAUDAL, PERINEURAL, INFILTRATION",Anesthesia,,"Fresenius Kabi USA, LLC","Fresenius Kabi USA, LLC",888-386-1300,Current,Reverified,2018-02-20,,,,,2026-09-15,Check wholesalers for inventory,2026-09-23T21:01:42.345670,N01BB01,
US,United States,FDA,Remifentanil Hydrochloride Injection,REMIFENTANIL HYDROCHLORIDE,REMIFENTANIL HYDROCHLORIDE,Remifentanil Hydrochloride Injection,,,Injection,"Remifentanil Hydrochloride, Injection, 5 mg per vial (NDC 0143-9393-10)",0143-9393-10,"0143-9393, 0143-9391, 0143-9392",ANDA210594,INTRAVENOUS,Analgesia/Addiction,,Hikma Pharmaceuticals USA Inc.,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,Current,Reverified,2022-06-28,,,,,2026-09-18,Additional lots will be available.  Product will be made available as it is released.,2026-09-23T21:01:42.345684,N01AH06,127000
US,United States,FDA,"Lisdexamfetamine Dimesylate Tablet, Chewable",VYVANSE,LISDEXAMFETAMINE DIMESYLATE,"Lisdexamfetamine Dimesylate Tablet, Chewable",,,"Tablet, Chewable","Vyvanse, Tablet, Chewable, 30 mg (NDC 59417-117-01)",59417-117-01,"59417-117, 59417-101, 59417-102, 59417-103, 59417-104, 59417-105, 59417-106, 59417-107, 59417-115, 59417-116, 59417-118, 59417-119, 59417-120",NDA208510,ORAL,Psychiatry,,"Takeda Pharmaceuticals America, Inc.",Takeda Pharmaceuticals USA Inc.,877-TAKEDA-7 (1-877-825-3327),Current,Reverified,2023-07-14,,,,,2026-09-15,,2026-09-23T21:01:42.345697,N06BA12,
US,United States,FDA,Fentanyl Citrate Injection,FENTANYL CITRATE,FENTANYL CITRATE,Fentanyl Citrate Injection,,,Injection,"Fentanyl Citrate Preservative Free, Injection, .05 mg/1 mL (NDC 63323-806-05)",63323-806-05,63323-806,ANDA210762,"INTRAMUSCULAR, INTRAVENOUS","Analgesia/Addiction, Pediatric",,"Fresenius Kabi USA, LLC","Fresenius Kabi USA, LLC",888-386-1300,Current,Reverified,2012-01-01,,,,,2026-09-15,Check wholesalers for inventory,2026-09-23T21:01:42.345709,N01AH01,
US,United States,FDA,Dobutamine Hydrochloride Injection,DOBUTAMINE IN DEXTROSE,DOBUTAMINE HYDROCHLORIDE,Dobutamine Hydrochloride Injection,,,Injection,"Dobutamine Hydrochloride In Dextrose 5% In Plastic Container, Injection, 250 mg/250mL (100 mg/mL) (NDC 0409-0151-10)",0409-0151-10,"0409-0151, 0409-2347, 0409-2346, 0409-3724, 0409-0025, 0409-1100",NDA020201,INTRAVENOUS,"Cardiovascular, Pediatric, Renal",,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Revised,2017-11-06,,,,,2026-09-11,,2026-09-23T21:01:42.345721,C01CA07,124893
US,United States,FDA,Ketorolac Tromethamine Injection,KETOROLAC TROMETHAMINE,KETOROLAC TROMETHAMINE,Ketorolac Tromethamine Injection,,,Injection,"Ketorolac Tromethamine, Injection, 60 mg/2 mL (NDC 62332-601-25)",62332-601-25,"62332-601, 62332-599, 62332-600",ANDA214456,"INTRAMUSCULAR, INTRAVENOUS",Analgesia/Addiction,,Alembic Pharmaceuticals Inc.,Alembic Pharmaceuticals,908-393-9604,Current,Reverified,2018-03-23,,,,,2026-05-15,,2026-09-23T21:01:42.345735,M01AB15,
US,United States,FDA,Clonazepam Tablet,CLONAZEPAM,CLONAZEPAM,Clonazepam Tablet,,,Tablet,"Clonazepam, Tablet, 2 mg (NDC 43547-408-10)",43547-408-10,"43547-408, 43547-406, 43547-407",ANDA077856,ORAL,"Neurology, Pediatric, Psychiatry",Benzodiazepine [EPC],Solco Healthcare LLC,"Prinston Pharmaceutical, Inc.","For orders, Solco Healthcare 866-931-9829",Current,Reverified,2023-03-10,,,,,2026-09-02,Marketed by Solco Healthcare,2026-09-23T21:01:42.345749,N03AE01,
US,United States,FDA,Promethazine Hydrochloride Injection,PROMETHAZINE HYDROCHLORIDE,PROMETHAZINE HYDROCHLORIDE,Promethazine Hydrochloride Injection,,,Injection,"Promethazine Hydrochloride, Injection, 50 mg/1 mL (NDC 0641-0929-25)",0641-0929-25,"0641-0929, 0641-0928",ANDA083312,INTRAMUSCULAR,"Analgesia/Addiction, Gastroenterology, Pediatric, Pulmonary/Allergy",,Hikma Pharmaceuticals USA Inc.,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,Current,Revised,2023-11-21,Demand increase for the drug,Demand increase for the drug,,,2026-09-18,Estimated recovery: TBD,2026-09-23T21:01:42.345761,D04AA10,2100
US,United States,FDA,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE","DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE, AMPHETAMINE SULFATE","Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",,,Tablet,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate, Tablet, 7.5 mg; 7.5 mg; 7.5 mg; 7.5 mg (NDC 64850-506-01)",64850-506-01,"64850-506, 64850-500, 64850-501, 64850-502, 64850-503, 64850-504, 64850-505",ANDA211352,ORAL,Psychiatry,,"Elite Laboratories, Inc.","Elite Laboratories, Inc.",888-852-6657,Current,Reverified,2023-08-15,,,,,2026-09-16,,2026-09-23T21:01:42.345775,,
US,United States,FDA,Dopamine Hydrochloride Injection,DOPAMINE HYDROCHLORIDE IN DEXTROSE,DOPAMINE HYDROCHLORIDE,Dopamine Hydrochloride Injection,,,Injection,"Dopamine Hydrochloride In Dextrose 5% In Plastic Container, Injection, 800 mg/250 mL (3.2 mg/1 mL) (NDC 0409-1858-12)",0409-1858-12,"0409-1858, 0409-7809, 0409-7810, 0409-0042",NDA018826,INTRAVENOUS,Cardiovascular,,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Revised,2017-11-06,,,,,2026-09-11,,2026-09-23T21:01:42.345787,C01CA04,125512
US,United States,FDA,Dexmedetomidine Hydrochloride Injection,PRECEDEX,DEXMEDETOMIDINE HYDROCHLORIDE,Dexmedetomidine Hydrochloride Injection,,,Injection,"Precedex, Injection, 200 mcg/50 mL (4 mcg/mL) (NDC 0409-4596-20)",0409-4596-20,"0409-4596, 0409-0155",NDA021038,INTRAVENOUS,Anesthesia,,"Hospira, Inc.",Pfizer Inc.,844-646-4398,Current,Reverified,2020-04-10,,,,,2026-09-21,,2026-09-23T21:01:42.345800,N05CM18,99791
US,United States,FDA,Heparin Sodium Injection,HEPARIN SODIUM IN SODIUM CHLORIDE,HEPARIN SODIUM,Heparin Sodium Injection,,,Injection,"Heparin Sodium In Sodium Chloride, Injection, 200 [USP'U]/100 mL (NDC 0338-0433-04)",0338-0433-04,"0338-0433, 0338-0431, 0338-0424, 0338-0428",NDA018609,INTRAVENOUS,Hematology,,Baxter Healthcare Corporation,Baxter Healthcare,888-229-0001,Current,Reverified,2017-11-14,,,,,2026-09-17,,2026-09-23T21:01:42.345814,B01AB01,
US,United States,FDA,"Bupivacaine Hydrochloride, Epinephrine Bitartrate Injection",MARCAINE WITH EPINEPHRINE,"BUPIVACAINE HYDROCHLORIDE, EPINEPHRINE BITARTRATE","Bupivacaine Hydrochloride, Epinephrine Bitartrate Injection",,,Injection,"Marcaine With Epinephrine, Injection, Marcaine with Epinephrine 1:200,000 as the bitartrate 125 mg/50 mL (2.5 mg/mL 1:200,000) (NDC 0409-1752-50)",0409-1752-50,"0409-1752, 0409-1559, 0409-1560, 0409-1582, 0409-1587, 0409-1610, 0409-1746, 0409-1749, 0409-1755, 0409-2510, 0409-7535, 0409-1250, 0409-5010, 0409-1530, 0409-0525, 0409-7510, 0409-2253",NDA016964,"INFILTRATION, PERINEURAL",Anesthesia,,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Reverified,2018-02-20,,,,,2026-09-09,,2026-09-23T21:01:42.345827,,
US,United States,FDA,Quinapril Hydrochloride Tablet,,,Quinapril Hydrochloride Tablet,,,Tablet,"Accupril, Tablet, 10 mg (NDC 0071-0530-23)",0071-0530-23,,,,Cardiovascular,,Pfizer Inc.,Pfizer Inc.,800-533-4535,To Be Discontinued,New,2025-10-01,,,,2025-10-01,2025-10-01,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.345843,,
US,United States,FDA,Lisdexamfetamine Dimesylate Capsule,,,Lisdexamfetamine Dimesylate Capsule,,,Capsule,"Lisdexamfetamine Dimesylate, Capsule, 50 mg (NDC 0406-5115-01)",0406-5115-01,,,,Psychiatry,,SpecGx LLC,SpecGx LLC,800-325-8888,Current,Reverified,2023-07-14,,,,,2026-08-20,,2026-09-23T21:01:42.345855,,
US,United States,FDA,"Epinephrine Bitartrate, Lidocaine Hydrochloride Injection",XYLOCAINE MPF,"LIDOCAINE HYDROCHLORIDE ANHYDROUS, EPINEPHRINE BITARTRATE","Epinephrine Bitartrate, Lidocaine Hydrochloride Injection",,,Injection,"Xylocaine, Injection, .005 mg/1 mL; 15 mg/1 mL (NDC 63323-488-37)",63323-488-37,"63323-488, 63323-492, 63323-491, 63323-495, 63323-485, 63323-486, 63323-484, 63323-489, 63323-481, 63323-483, 63323-482, 63323-487",NDA006488,"EPIDURAL, INFILTRATION, INTRACAUDAL, PERINEURAL","Anesthesia, Pediatric",,"Fresenius Kabi USA, LLC","Fresenius Kabi USA, LLC",888-386-1300,Current,Reverified,2016-10-14,,,,,2026-09-15,Check wholesalers for inventory,2026-09-23T21:01:42.345872,,
US,United States,FDA,Dextrose Monohydrate 10% Injection,DEXTROSE,DEXTROSE MONOHYDRATE,Dextrose Monohydrate 10% Injection,,,Injection,"Dextrose 10% In Plastic Container, Injection, 100 g/1000 mL (NDC 0338-0023-03)",0338-0023-03,"0338-0023, 0338-0017",NDA016694,INTRAVENOUS,"Endocrinology/Metabolism, Gastroenterology, Other, Pediatric",,Baxter Healthcare Corporation,Baxter Healthcare,888-229-0001,Current,Reverified,2022-03-01,,,,,2026-09-17,,2026-09-23T21:01:42.345884,B05BA01,
US,United States,FDA,Hydromorphone Hydrochloride Injection,HYDROMORPHONE HYDROCHLORIDE,HYDROMORPHONE HYDROCHLORIDE,Hydromorphone Hydrochloride Injection,,,Injection,"Hydromorphone Hydrochloride, Injection, 0.25 mg/ 0.5 mL NexJect™ Single-dose Syringe Luer Lock (no needle) (NDC 0409-1805-01)",0409-1805-01,"0409-1805, 0409-1283, 0409-1312, 0409-4264",NDA200403,"INTRAMUSCULAR, INTRAVENOUS, SUBCUTANEOUS",Analgesia/Addiction,,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Revised,2017-11-01,Other,Other,,,2026-09-09,Next Delivery and Estimated Recovery: December 2026; Shortage per Manufacturer: Manufacturing Delay,2026-09-23T21:01:42.345897,N02AA03,125822
US,United States,FDA,"Calcium Chloride; Dextrose; Magnesium Chloride; Sodium Chloride; Sodium Lactate Intraperitoneal Injection, Solution",DIANEAL PD-2 WITH DEXTROSE,"DEXTROSE MONOHYDRATE, SODIUM CHLORIDE, SODIUM LACTATE, CALCIUM CHLORIDE, MAGNESIUM CHLORIDE","Calcium Chloride; Dextrose; Magnesium Chloride; Sodium Chloride; Sodium Lactate Intraperitoneal Injection, Solution",,,Solution,"DIANEAL PD-2 with Dextrose, Intraperitoneal Injection, Solution, 25.7 mg/100 mL; 1.5 g/100 mL; 5.08 mg/100 mL; 538 mg/100 mL; 448 mg/100 mL (NDC 0941-0426-52)",0941-0426-52,"0941-0426, 0941-0411, 0941-0413, 0941-0415, 0941-0409, 0941-0457, 0941-0459, 0941-0427, 0941-0429, 0941-0424, 0941-0430, 0941-0433, 0941-0484, 0941-0487, 0941-0490",NDA020163,INTRAPERITONEAL,Renal,,Vantive US Healthcare LLC,Vantive US Healthcare LLC,800-284-4060,To Be Discontinued,New,2026-08-03,,,,2026-08-03,2026-08-03,A business decision was made to discontinue manufacture of the drug.,2026-09-23T21:01:42.345916,,
US,United States,FDA,Atropine Sulfate Injection,ATROPINE SULFATE,ATROPINE SULFATE,Atropine Sulfate Injection,,,Injection,"Atropine Sulfate, Injection, .05 mg/1 mL (NDC 16729-483-03)",16729-483-03,"16729-483, 16729-484",ANDA212868,INTRAVENOUS,"Anesthesia, Neurology, Pediatric",,"Accord Healthcare, Inc.,",Accord Healthcare Inc.,"866-941-7875, option 2",Current,Reverified,2020-01-01,Discontinuation of the manufacture of the drug,Discontinuation of the manufacture of the drug,,,2026-09-15,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.345928,A03BA01,
US,United States,FDA,Lisdexamfetamine Dimesylate Capsule,LISDEXAMFETAMINE DIMESYLATE,LISDEXAMFETAMINE DIMESYLATE,Lisdexamfetamine Dimesylate Capsule,,,Capsule,"Lisdexamfetamine Dimesylate, Capsule, 40 mg (NDC 64850-553-01)",64850-553-01,"64850-553, 64850-550, 64850-551, 64850-552, 64850-554, 64850-555, 64850-556",ANDA218604,ORAL,Psychiatry,,"Elite Laboratories, Inc.","Elite Laboratories, Inc.",888-852-6657,Current,Reverified,2023-07-14,Shortage of an active ingredient,Shortage of an active ingredient,,,2026-09-16,Estimated recovery: TBD,2026-09-23T21:01:42.345942,N06BA12,198382
US,United States,FDA,"Epinephrine Bitartrate, Lidocaine Hydrochloride Injection",LIDOCAINE HYDROCHLORIDE AND EPINEPHRINE,"LIDOCAINE HYDROCHLORIDE, EPINEPHRINE","Epinephrine Bitartrate, Lidocaine Hydrochloride Injection",,,Injection,"Lidocaine Hydrochloride And Epinephrine, Injection, 1 g/50 mL (2%; 1:100,000) (NDC 0409-3182-03)",0409-3182-03,"0409-3182, 0409-1209, 0409-3177, 0409-3178, 0409-3181, 0409-3183, 0409-0007, 0409-0147",ANDA089646,"INFILTRATION, PERINEURAL","Anesthesia, Pediatric","alpha-Adrenergic Agonist [EPC], beta-Adrenergic Agonist [EPC], Catecholamine [EPC]","Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Revised,2012-02-22,Other,Other,,,2026-09-09,Limited Supply Available. Next Delivery: May 2027; Estimated Recovery: June 2027; Shortage per Manufacturer: Manufacturing Delay,2026-09-23T21:01:42.345955,,
US,United States,FDA,Dextrose Monohydrate 5% Injection,DEXTROSE,DEXTROSE MONOHYDRATE,Dextrose Monohydrate 5% Injection,,,Injection,"Dextrose 5% In Plastic Container, Injection, 50 mg/1 mL (NDC 65219-460-20)",65219-460-20,"65219-460, 65219-456, 65219-464, 65219-458, 65219-462",ANDA207449,INTRAVENOUS,"Endocrinology/Metabolism, Gastroenterology, Other, Pediatric",,"FRESENIUS KABI USA, LLC","Fresenius Kabi USA, LLC",888-386-1300,Current,Reverified,2022-02-14,,,,,2026-09-15,Check wholesalers for inventory,2026-09-23T21:01:42.345967,B05BA01,
US,United States,FDA,Hydroxychloroquine Sulfate Tablet,HYDROXYCHLOROQUINE SULFATE,HYDROXYCHLOROQUINE SULFATE,Hydroxychloroquine Sulfate Tablet,,,Tablet,"Hydroxychloroquine Sulfate, Tablet, 200 mg (NDC 0093-2401-01)",0093-2401-01,0093-2401,ANDA040081,ORAL,"Anti-Infective, Other, Rheumatology",,"Teva Pharmaceuticals USA, Inc.","Teva Pharmaceuticals USA, Inc.",800-545-8800,To Be Discontinued,New,2026-01-05,,,,2026-01-05,2026-01-05,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.345983,P01BA02,51
US,United States,FDA,Clindamycin Phosphate Injection,CLEOCIN PHOSPHATE,CLINDAMYCIN PHOSPHATE,Clindamycin Phosphate Injection,,,Injection,"Cleocin Phosphate, Injection, Cleocin Phosphate 900 mg/6 mL (150 mg/mL) (NDC 0009-0902-18)",0009-0902-18,"0009-0902, 0009-0870, 0009-0775, 0009-0728, 0009-3124, 0009-3447, 0009-3381, 0009-3375, 0009-3382, 0009-6582",NDA050441,"INTRAMUSCULAR, INTRAVENOUS",Anti-Infective,,Pharmacia & Upjohn Company LLC,Pfizer Inc.,800-533-4535,Current,Revised,2023-03-21,,,,,2026-09-21,,2026-09-23T21:01:42.345995,D10AF01,
US,United States,FDA,Sodium Bicarbonate Injection,,,Sodium Bicarbonate Injection,,,Injection,"Sodium Bicarbonate, Injection, 42 mg/1 mL (NDC 0409-5534-14)",0409-5534-14,,,,"Endocrinology/Metabolism, Gastroenterology, Pediatric",,"Hospira, Inc., a Pfizer Company","Hospira, Inc., a Pfizer Company",844-646-4398,To Be Discontinued,New,2025-11-07,,,,2025-11-07,2025-11-07,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.346011,,
US,United States,FDA,Nitroglycerin Ointment,RECTIV,NITROGLYCERIN,Nitroglycerin Ointment,,,Ointment,"Rectiv, Ointment, 0.4% (NDC 58914-301-80)",58914-301-80,58914-301,NDA021359,RECTAL,Analgesia/Addiction,Nitrate Vasodilator [EPC],"Allergan, Inc.",AbbVie Inc.,800-678-1605,To Be Discontinued,New,2026-04-14,,,,2026-04-14,2026-04-14,Discontinuation of the manufacture of the drug,2026-09-23T21:01:42.346026,C01DA02,72214
US,United States,FDA,"Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",ADDERALL,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE MONOHYDRATE, DEXTROAMPHETAMINE SULFATE, AMPHETAMINE SULFATE","Amphetamine Aspartate Monohydrate, Amphetamine Sulfate, Dextroamphetamine Saccharate, Dextroamphetamine Sulfate Tablet",,,Tablet,"Adderall, Tablet, 1.25 mg; 1.25 mg; 1.25 mg; 1.25 mg (NDC 57844-105-01)",57844-105-01,"57844-105, 57844-117, 57844-110, 57844-112, 57844-115, 57844-120, 57844-130",ANDA040422,ORAL,Psychiatry,,"Teva Pharmaceuticals USA, Inc.","Teva Pharmaceuticals USA, Inc.",800-545-8800,Current,Reverified,2022-10-12,,,,,2026-09-15,,2026-09-23T21:01:42.346039,,
US,United States,FDA,Fentanyl Citrate Injection,FENTANYL CITRATE,FENTANYL CITRATE,Fentanyl Citrate Injection,,,Injection,"Fentanyl Citrate, Injection, 500 mcg/10 mL (50 ug/1 mL) (NDC 0409-9094-28)",0409-9094-28,"0409-9094, 0409-9093",NDA019115,"INTRAMUSCULAR, INTRAVENOUS","Analgesia/Addiction, Pediatric",,"Hospira, Inc.","Hospira, Inc., a Pfizer Company",844-646-4398,Current,Reverified,2012-01-01,,,,,2026-09-09,,2026-09-23T21:01:42.346053,N01AH01,
