country_code,country_name,source,medicine_name,active_substance,strength,dosage_form,package_size,product_no,atc_code,shortage_start,estimated_end,last_updated,status,marketing_auth_holder,notes,scraped_at,prk
FI,Finland,FIMEA,Pomalidomide Teva 2 mg,Pomalidomide,2 mg,"kapseli, kova",21,463736,L04AX06,2026-06-22,2027-01-11,2026-08-24,shortage,Teva GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.666660,107522
FI,Finland,FIMEA,Pomalidomide Teva 3 mg,Pomalidomide,3 mg,"kapseli, kova",21,571088,L04AX06,2026-09-10,2026-12-18,2026-09-09,shortage,Teva GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.666720,107530
FI,Finland,FIMEA,Pomalidomide Teva 4 mg,Pomalidomide,4 mg,"kapseli, kova",21,162383,L04AX06,2026-09-10,2026-10-26,2026-09-09,shortage,Teva GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.666781,107549
FI,Finland,FIMEA,Remsima 120 mg,Infliximab,120 mg,"injektioneste, liuos, esitäytetty kynä",2 x 1 ml,399003,L04AB02,2026-08-24,2026-10-30,2026-08-23,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.666842,201715
FI,Finland,FIMEA,Diacomit 500 mg,Stiripentol,500 mg,"kapseli, kova",60,452133,N03AX17,2025-12-01,2026-09-30,2026-07-16,shortage,Paranova Oy,"Lisätietoja antaa: Paranova oy, Sebastian Saari, +35894391850, info@paranova.fi",2026-09-23T20:59:47.666906,88579
FI,Finland,FIMEA,Rectogesic 4 mg/g,Glycerol trinitrate,4 mg/g,rektaalivoide,30 g,440051,C05AE01,2026-03-17,2026-11-30,2026-09-07,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.666968,
FI,Finland,FIMEA,Pamorelin 22.5 mg,Triptorelin embonate,22.5 mg,"injektiokuiva-aine ja liuotin, depotsuspensiota varten",22.5 mg + 2 ml,481152,L02AE04,2026-05-20,2026-12-31,2026-06-28,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.667030,91820
FI,Finland,FIMEA,Adempas 1 mg,Riociguat,1 mg,"tabletti, kalvopäällysteinen",42,378994,C02KX05,2025-12-29,2026-09-30,2026-06-21,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667090,124672
FI,Finland,FIMEA,Fycompa 10 mg,Perampanel,10 mg,"tabletti, kalvopäällysteinen",28,576205,N03AX22,2026-07-30,2026-09-30,2026-08-13,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667150,115509
FI,Finland,FIMEA,Risedronat Sandoz 35 mg,Risedronate sodium Risedronate sodium hemipentahydric,35 mg,"tabletti, kalvopäällysteinen",12,587045,M05BA07,2026-04-27,2026-10-30,2026-09-07,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.667210,68888
FI,Finland,FIMEA,Slenyto 1 mg,Melatonin,1 mg,depottabletti,30,491327,N05CH01,2026-01-07,2026-09-30,2026-06-21,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667271,106593
FI,Finland,FIMEA,Divigel 1 mg,Estradiol hemihydrate,1 mg,"Transdermaaligeeli, annospussi",28 x 1.0 g,579198,G03CA03,2026-01-15,2026-12-31,2026-08-10,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.667332,
FI,Finland,FIMEA,Cresemba 100 mg,Isavuconazonium sulfate,100 mg,"kapseli, kova",14 x 1,527836,J02AC05,2026-08-26,2026-10-31,2026-08-25,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667392,134392
FI,Finland,FIMEA,MYNZEPLI 40 mg/ml,Aflibercept,40 mg/ml,"injektioneste, liuos, esitäytetty ruisku",90 mikrol,130407,S01LA05,2026-09-01,2026-10-31,2026-07-22,shortage,Advanz Pharma Limited,"Lisätietoja antaa: ADVANZ PHARMA LIMITED, +358 800 416231, medicalinformation@advanzpharma.com",2026-09-23T20:59:47.667453,103756
FI,Finland,FIMEA,Yuflyma 80 mg,Adalimumab,80 mg,"injektioneste, liuos, esitäytetty kynä",0.8 ml,546264,L04AB04,2025-07-11,2026-12-30,2026-04-23,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667514,
FI,Finland,FIMEA,Reagila 4.5 mg,Cariprazine hydrochloride,4.5 mg,"kapseli, kova",30,591031,N05AX15,2025-08-29,2026-10-31,2026-08-18,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667575,159158
FI,Finland,FIMEA,Reagila 3 mg,Cariprazine hydrochloride,3 mg,"kapseli, kova",30,460883,N05AX15,2026-02-27,2026-10-31,2026-08-18,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667636,159131
FI,Finland,FIMEA,Vepesid 50 mg,Etoposide,50 mg,"kapseli, pehmeä",20,397956,L01CB01,2026-04-27,2026-12-31,2026-08-04,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.667696,22276
FI,Finland,FIMEA,Xeljanz 11 mg,Tofacitinib citrate,11 mg,depottabletti,28,439164,L04AF01,2025-11-25,2026-10-30,2026-08-06,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667757,201502
FI,Finland,FIMEA,Yellox 0.9 mg/ml,Bromfenac sodium sesquihydrate,0.9 mg/ml,"silmätipat, liuos",5 ml,464956,S01BC11,2025-11-13,2026-10-30,2026-08-06,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667818,219010
FI,Finland,FIMEA,Reagila 6 mg,Cariprazine hydrochloride,6 mg,"kapseli, kova",30,528571,N05AX15,2025-07-15,2026-10-31,2026-08-18,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.667878,159166
FI,Finland,FIMEA,Clopidogrel Viatris 75 mg,Clopidogrel besilate,75 mg,"tabletti, kalvopäällysteinen",28,093547,B01AC04,2025-08-20,2027-02-05,2026-08-04,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy asiakasinformaatio, +358 20 720 9555, infofi@viatris.com",2026-09-23T20:59:47.667938,124559
FI,Finland,FIMEA,Clopidogrel Viatris 75 mg,Clopidogrel besilate,75 mg,"tabletti, kalvopäällysteinen",100,153309,B01AC04,2024-12-03,2027-02-01,2026-09-01,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-23T20:59:47.667999,124559
FI,Finland,FIMEA,Paramax Comp 500 mg / 65 mg,Caffeine Paracetamol,500 mg / 65 mg,tabletti,20,427014,N02BE51,2026-09-09,2026-10-05,2026-09-08,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358 50 047 6321, jari.kovalainen@vitabalans.fi",2026-09-23T20:59:47.668060,53775
FI,Finland,FIMEA,Sycrest 10 mg,Asenapine maleate,10 mg,resoribletti,20,444041,N05AH05,2026-09-17,2026-09-30,2026-09-16,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-23T20:59:47.668139,
FI,Finland,FIMEA,Sycrest 10 mg,Asenapine maleate,10 mg,resoribletti,60,144035,N05AH05,2026-08-17,2026-09-30,2026-09-16,shortage,N.V. Organon,"Lisätietoja antaa: Organon Finland Oy, Organon Finland Oy, Lääkeinformaatiopalvelu, +358291703520, dpoc.finland@organon.com",2026-09-23T20:59:47.668204,
FI,Finland,FIMEA,Oftastad comp 50 mikrog/ml + 5 mg/ml,Timolol maleate Latanoprost,50 mikrog/ml + 5 mg/ml,"silmätipat, liuos",3 x 2.5 ml,149437,S01ED51,2026-08-05,2026-12-31,2026-08-05,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.668265,212121
FI,Finland,FIMEA,Zolmitriptan Sandoz 2.5 mg,Zolmitriptan,2.5 mg,"tabletti, suussa hajoava",6,546198,N02CC03,2025-11-17,2026-10-21,2026-08-25,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.668326,47651
FI,Finland,FIMEA,Zolmitriptan Sandoz 2.5 mg,Zolmitriptan,2.5 mg,"tabletti, suussa hajoava",12,181303,N02CC03,2025-11-17,2026-10-21,2026-08-25,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.668387,47651
FI,Finland,FIMEA,Fluoxetine Vitabalans 20 mg,Fluoxetine hydrochloride,20 mg,"tabletti, kalvopäällysteinen",30,138828,N06AB03,2023-10-02,2026-11-30,2026-05-17,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358500476321, jari.kovalainen@vitabalans.fi",2026-09-23T20:59:47.668448,
FI,Finland,FIMEA,Fluoxetine Vitabalans 20 mg,Fluoxetine hydrochloride,20 mg,"tabletti, kalvopäällysteinen",100,502851,N06AB03,2023-09-16,2026-11-30,2026-05-17,shortage,Vitabalans Oy,"Lisätietoja antaa: Vitabalans Oy, Jari Kovalainen, +358500476321, jari.kovalainen@vitabalans.fi",2026-09-23T20:59:47.668509,
FI,Finland,FIMEA,Novastan 100 mg/ml,Argatroban monohydrate,100 mg/ml,"infuusiokonsentraatti, liuosta varten",2.5 ml,476345,B01AE03,2026-09-15,2026-10-30,2026-08-26,shortage,Ethypharm,"Lisätietoja antaa: FrostPharma AB, info@frostpharma.com",2026-09-23T20:59:47.668570,100838
FI,Finland,FIMEA,Rosuvastatin Ratiopharm 20 mg,Rosuvastatin calcium,20 mg,"tabletti, kalvopäällysteinen",100,524701,C10AA07,2026-09-14,2026-10-05,2026-09-21,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Jyrki Hakkarainen, +358 40 5626437, jyrki.hakkarainen@tevapharm.com",2026-09-23T20:59:47.668631,201057
FI,Finland,FIMEA,Desogestrel Ratiopharm 75 mikrog,Desogestrel,75 mikrog,"tabletti, kalvopäällysteinen",3 x 28,081708,G03AC09,2026-09-30,2026-11-02,2026-09-21,shortage,ratiopharm GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.668691,56111
FI,Finland,FIMEA,Telmisartan Stada 40 mg,Telmisartan,40 mg,"tabletti, kalvopäällysteinen",28,068332,C09CA07,2025-12-30,2026-12-31,2026-06-17,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.668752,
FI,Finland,FIMEA,Sildenafil Stada 100 mg,Sildenafil citrate,100 mg,"tabletti, kalvopäällysteinen",12,587110,G04BE03,2026-08-25,2026-10-31,2026-07-28,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.668813,51098
FI,Finland,FIMEA,Topotecan Ebewe 1 mg/ml,Topotecan hydrochloride,1 mg/ml,"infuusiokonsentraatti, liuosta varten",5 x 4 ml,471680,L01CE01,2026-06-05,2026-11-11,2026-07-15,shortage,Ebewe Pharma Ges.m.b.H. Nfg.KG,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.668873,98728
FI,Finland,FIMEA,Promictan 0.4 mg,Tamsulosin hydrochloride,0.4 mg,depottabletti,90,425257,G04CA02,2026-09-03,2026-10-12,2026-08-30,shortage,Avansor Pharma Oy,"Lisätietoja antaa: Avansor Pharma Oy, Hans Lindroos, +358504666881, hans.lindroos@avansorpharma.fi",2026-09-23T20:59:47.668934,
FI,Finland,FIMEA,Esomeprazol Orion 20 mg,Esomeprazole magnesium,20 mg,enterotabletti,28,591465,A02BC05,2026-06-29,2026-12-14,2026-09-17,shortage,Sun Pharmaceutical Industries Europe B.V.,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.668995,94862
FI,Finland,FIMEA,Desogestrel Sandoz 75 mikrog,Desogestrel,75 mikrog,"tabletti, kalvopäällysteinen",3 x 28,595947,G03AC09,2026-06-10,2026-10-01,2026-07-19,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.669056,56111
FI,Finland,FIMEA,Desogestrel Sandoz 75 mikrog,Desogestrel,75 mikrog,"tabletti, kalvopäällysteinen",6 x 28,178892,G03AC09,2026-06-16,2026-10-01,2026-07-19,shortage,Sandoz A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.669117,56111
FI,Finland,FIMEA,Xemestan 25 mg,Exemestane,25 mg,"tabletti, kalvopäällysteinen",100,061670,L02BG06,2026-08-05,2026-09-25,2026-08-04,shortage,Avansor Pharma Oy,"Lisätietoja antaa: Avansor Pharma Oy, Hans Lindroos, +358504666881, hans.lindroos@avansorpharma.fi",2026-09-23T20:59:47.669177,54917
FI,Finland,FIMEA,Enalapril Orion 10 mg,Enalapril maleate,10 mg,tabletti,100,498529,C09AA02,2026-08-10,2026-11-09,2026-09-10,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.669238,21083
FI,Finland,FIMEA,Duodart 0.5 mg / 0.4 mg,Dutasteride Tamsulosin hydrochloride,0.5 mg / 0.4 mg,"kapseli, kova",30,080023,G04CA52,2026-09-09,2026-09-28,2026-09-10,shortage,GlaxoSmithKline Oy,"Lisätietoja antaa: GlaxoSmithKline Oy, Anu Aallos, +358 10 30 30 30, Anu.n.aallos@gsk.com",2026-09-23T20:59:47.669299,93661
FI,Finland,FIMEA,Valsartore Comp 160 mg / 25 mg,Hydrochlorothiazide Valsartan,160 mg / 25 mg,"tabletti, kalvopäällysteinen",100,394850,C09DA03,2026-09-25,2026-11-30,2026-08-05,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.669360,77097
FI,Finland,FIMEA,Simvastatin Ratiopharm 80 mg,Simvastatin,80 mg,"tabletti, kalvopäällysteinen",100,390183,C10AA01,2026-05-29,2026-12-14,2026-09-07,shortage,Teva GmbH,"Lisätietoja antaa: Teva Finland Oy, Teva Finland Oy, +358201805900, infofinland@tevapharm.com",2026-09-23T20:59:47.669420,76368
FI,Finland,FIMEA,Kadcyla 160 mg,Trastuzumab emtansine,160 mg,"kuiva-aine välikonsentraatiksi infuusionestettä varten, liuos",1,176178,L01FD03,2026-01-07,2026-10-31,2026-08-19,shortage,2care4 ApS,"Lisätietoja antaa: 2care4 ApS, filial, 2care4 ApS, filial, +358986264309, info@2care4.fi",2026-09-23T20:59:47.669481,108731
FI,Finland,FIMEA,Kyprolis 10 mg,Carfilzomib,10 mg,"infuusiokuiva-aine, liuosta varten",10 mg,064002,L01XG02,2026-06-17,2026-10-31,2026-08-12,shortage,2care4 ApS,"Lisätietoja antaa: 2care4 ApS, filial, 2care4 ApS, filial, +358986264309, info@2care4.fi",2026-09-23T20:59:47.669542,134902
FI,Finland,FIMEA,Ritonavir Viatris 100 mg,Ritonavir,100 mg,"tabletti, kalvopäällysteinen",30,436002,J05AE03,2026-02-05,2026-11-30,2026-07-08,shortage,2care4 ApS,"Lisätietoja antaa: 2care4 ApS, filial, 2care4 ApS, filial, +358986264309, info@2care4.fi",2026-09-23T20:59:47.669603,45128
FI,Finland,FIMEA,Ontozry 25 mg + 12.5 mg,Cenobamate,25 mg + 12.5 mg,"tabletti, kalvopäällysteinen + tabletti",14 (25 mg) + 14 (12.5 mg),512933,N03AX25,2026-07-31,2026-12-31,2026-07-30,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.669664,
FI,Finland,FIMEA,Omvoh 100 mg,Mirikizumab,100 mg,"injektioneste, liuos, esitäytetty kynä",2 x 1 ml,549387,L04AC24,2026-07-31,2026-12-31,2026-04-26,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.669725,225533
FI,Finland,FIMEA,Omvoh 300 mg,Mirikizumab,300 mg,"infuusiokonsentraatti, liuosta varten",300 mg,519830,L04AC24,2026-06-30,2026-12-31,2026-04-26,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.669785,223603
FI,Finland,FIMEA,Solu-Medrol 500 mg,Methylprednisolone sodium succinate,500 mg,"injektiokuiva-aine ja liuotin, liuosta varten",500 mg + 7.8 ml,377140,H02AB04,2026-08-17,2026-10-15,2026-08-13,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.669846,26050
FI,Finland,FIMEA,Solu-Medrol 1 g,Methylprednisolone sodium succinate,1 g,"injektiokuiva-aine ja liuotin, liuosta varten",1 g + 15.6 ml,505431,H02AB04,2026-06-08,2026-10-09,2026-09-01,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.669915,26069
FI,Finland,FIMEA,Evrenzo 20 mg,Roxadustat,20 mg,"tabletti, kalvopäällysteinen",12 x 1,516176,B03XA05,2026-07-03,2026-09-30,2026-08-05,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.669977,210986
FI,Finland,FIMEA,Omnic Ocas 0.4 mg,Tamsulosin hydrochloride,0.4 mg,depottabletti,90,073430,G04CA02,2026-06-30,2026-12-31,2026-07-01,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Henna Luoto, +358 9 42721465, henna.luoto@abacusmedicine.com",2026-09-23T20:59:47.670038,76236
FI,Finland,FIMEA,Holoxan 1000 mg,Ifosfamide,1000 mg,injektio-/infuusiokuiva-aine liuosta varten,1000 mg,521552,L01AA06,2026-01-22,2026-12-31,2026-05-21,shortage,Baxter Oy,"Lisätietoja antaa: Baxter Oy, Katriina Itäaho, +358405679926, katriina_itaaho@baxter.com",2026-09-23T20:59:47.670098,14818
FI,Finland,FIMEA,Holoxan 500 mg,Ifosfamide,500 mg,injektio-/infuusiokuiva-aine liuosta varten,500 mg,560382,L01AA06,2026-01-22,2026-12-31,2026-05-21,shortage,Baxter Oy,"Lisätietoja antaa: Baxter Oy, Katriina Itäaho, +358405679926, katriina_itaaho@baxter.com",2026-09-23T20:59:47.670158,14796
FI,Finland,FIMEA,Zyprexa 10 mg,Olanzapine,10 mg,"injektiokuiva-aine, liuosta varten",10 mg,435285,N05AH03,2026-02-11,2026-11-30,2026-09-20,shortage,Orifarm Oy,"Lisätietoja antaa: Orifarm Oy, Janne Liimatta, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.670219,45578
FI,Finland,FIMEA,Ontozry 100 mg,Cenobamate,100 mg,"tabletti, kalvopäällysteinen",28,436419,N03AX25,2026-07-31,2026-12-31,2026-07-30,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.670279,214728
FI,Finland,FIMEA,Haemate 1000 IU FVIII / 2400 IU VWF,Factor VIII (antihaemophilic factor) Human von Willebrand factor,1000 IU FVIII / 2400 IU VWF,"injektio-/infuusiokuiva-aine ja liuotin, liuosta varten",1000 IU / 2400 IU + 15 ml,424765,B02BD06,2026-04-08,2026-12-31,2026-09-01,shortage,Abacus Medicine A/S,"Lisätietoja antaa: Abacus Medicine A/S, Jaisa Nykänen, +358942721465, jaisa.nykanen@abacusmedicine.com",2026-09-23T20:59:47.670340,82317
FI,Finland,FIMEA,Nintedanib Viatris 100 mg,Nintedanib esylate,100 mg,"kapseli, pehmeä",60 x 1,175233,L01EX09,2026-08-12,2026-12-11,2026-08-04,shortage,Viatris Limited,"Lisätietoja antaa: Viatris Oy, Viatris Oy:n asiakasinformaatio, +358207209555, infofi@viatris.com",2026-09-23T20:59:47.670400,127310
FI,Finland,FIMEA,Sunosi 150 mg,Solriamfetol hydrochloride,150 mg,"tabletti, kalvopäällysteinen",28,051555,N06BA14,2026-09-04,2026-10-31,2026-08-13,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.670461,224731
FI,Finland,FIMEA,Abilify Maintena 960 mg,Aripiprazole,960 mg,"Injektioneste, depotsuspensio, esitäytetty ruisku",960 mg,372290,N05AX12,2026-07-10,2026-09-30,2026-06-25,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.670524,229210
FI,Finland,FIMEA,Aranesp 300 mikrog,Darbepoetin alfa,300 mikrog,"injektioneste, liuos, esitäytetty kynä",0.6 ml,088686,B03XA02,2026-09-09,2026-10-31,2026-09-08,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.670585,67342
FI,Finland,FIMEA,Halocur 0.5 mg/ml,Halofuginone lactate,0.5 mg/ml,oraaliliuos,490 ml,504423,QP51AX08,2026-07-20,2026-10-22,2026-08-03,shortage,Intervet International B.V.,"Lisätietoja antaa: MSD Animal Health Oy, Susanna Ketola, +358 50 4483389, susanna.ketola@msd.com",2026-09-23T20:59:47.670646,
FI,Finland,FIMEA,Cytarabine Stada 100 mg/ml,Cytarabine,100 mg/ml,"infuusiokonsentraatti, liuosta varten",10 ml,068449,L01BC01,2026-09-01,2026-12-31,2026-08-31,shortage,STADA Arzneimittel AG,"Lisätietoja antaa: STADA Nordic ApS, Finnish branch, Hanna Kallio, +358405570209, hanna.kallio@stada.fi",2026-09-23T20:59:47.670706,104485
FI,Finland,FIMEA,Clindamycin MIP 600 mg,Clindamycin hydrochloride,600 mg,"tabletti, kalvopäällysteinen",32,037811,J01FF01,2026-06-12,2026-09-30,2026-06-14,shortage,MIP Pharma GmbH,"Lisätietoja antaa: MIP Pharma GmbH, Angela Wittmann, +49 8502 9184 430, angela.wittmann@mip-pharma.de",2026-09-23T20:59:47.670767,144231
FI,Finland,FIMEA,Meliane,Ethinylestradiol Gestodene,,"tabletti, päällystetty",3 x 21,012010,G03AA10,2026-04-24,2026-10-31,2026-09-10,shortage,Paranova Oy,"Lisätietoja antaa: Paranova Oy, Sebastian Saari, +358 9 4391 850, info@paranova.fi",2026-09-23T20:59:47.670831,83259
FI,Finland,FIMEA,Codetabs,Cocillana cortex extr spirit fluid (2:1),,imeskelytabletti,20,013194,R05FB02,2024-10-11,2027-08-31,2026-01-11,shortage,Orifarm Healthcare A/S,"Lisätietoja antaa: Orifarm Healthcare Oy, Anna-Leena Haikkola, +358 9 7746 870, suomi@orifarm.com",2026-09-23T20:59:47.670892,
FI,Finland,FIMEA,Zyban 150 mg,Bupropion hydrochloride,150 mg,depottabletti,100,481176,N06AX12,2026-10-01,2026-10-19,2026-09-17,shortage,GlaxoSmithKline Oy,"Lisätietoja antaa: GlaxoSmithKline Oy, Anu Aallos, +358 10 30 30 30, Anu.n.aallos@gsk.com",2026-09-23T20:59:47.670953,82872
FI,Finland,FIMEA,Gabrion 300 mg,Gabapentin,300 mg,"kapseli, kova",50,017409,N02BF01,2026-09-28,2026-10-12,2026-09-03,shortage,Orion Corporation,"Lisätietoja antaa: Orion Oyj, Orion Call Center, +358104398250, tuoteinformaatio@orionpharma.com",2026-09-23T20:59:47.671014,52825
FI,Finland,FIMEA,Carvedilol Hexal 12.5 mg,Carvedilol,12.5 mg,tabletti,100,108764,C07AG02,2026-05-05,2026-12-31,2026-05-18,shortage,Hexal A/S,"Lisätietoja antaa: Sandoz A/S, Sandoz A/S, +358 10 6133415, drug.shortage_nordic@sandoz.com",2026-09-23T20:59:47.671074,74241
